Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_(USD),Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Loyalty_Score_A,Loyalty_Score_B,Satisfaction_Flag,Value_Tier,Retention_Rate_%,Dependency_Rate_%
754,47,Male,Boots,Footwear,54,Massachusetts,M,Teal,Fall,3.4,Yes,Store Pickup,1,1,27,Venmo,Quarterly,1512,0.0,0,Low Value,54.9,54.9
755,36,Male,Gloves,Accessories,41,North Carolina,L,Pink,Spring,2.9,Yes,Store Pickup,1,1,3,Debit Card,Quarterly,164,0.0,0,Low Value,7.84,7.84
756,66,Male,Coat,Outerwear,24,Florida,M,Violet,Spring,3.3,Yes,Free Shipping,1,1,22,PayPal,Weekly,552,0.0,0,Low Value,45.1,45.1
757,62,Male,Belt,Accessories,99,Montana,S,Orange,Summer,4.8,Yes,Standard,1,1,24,Cash,Fortnightly,2475,0.0,1,Low Value,49.02,49.02
758,41,Male,Hoodie,Clothing,32,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,1,1,18,Debit Card,Quarterly,608,0.0,0,Low Value,37.25,37.25
759,66,Male,Shoes,Footwear,71,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,1,1,39,Bank Transfer,Every 3 Months,2840,0.0,1,Low Value,78.43,78.43
760,51,Male,Dress,Clothing,49,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,1,1,25,Credit Card,Fortnightly,1274,0.0,0,Low Value,50.98,50.98
761,33,Male,Gloves,Accessories,50,Minnesota,XL,Violet,Fall,3.4,Yes,Free Shipping,1,1,6,Cash,Annually,350,0.0,0,Low Value,13.73,13.73
762,57,Male,Jewelry,Accessories,91,Nevada,L,Yellow,Fall,4.2,Yes,Express,1,1,26,Bank Transfer,Weekly,2457,0.0,1,Low Value,52.94,52.94
763,45,Male,Belt,Accessories,46,New Mexico,M,Pink,Fall,3.9,Yes,Standard,1,1,43,Debit Card,Fortnightly,2024,0.0,0,Low Value,86.27,86.27
764,61,Male,Sweater,Clothing,50,North Carolina,M,Brown,Spring,2.9,Yes,2-Day Shipping,1,1,6,Credit Card,Monthly,350,0.0,0,Low Value,13.73,13.73
765,55,Male,Skirt,Clothing,39,Virginia,XL,Silver,Fall,4.2,Yes,Free Shipping,1,1,6,Debit Card,Quarterly,273,0.0,1,Low Value,13.73,13.73
766,54,Male,Sneakers,Footwear,99,Alaska,M,Pink,Summer,3.0,Yes,Store Pickup,1,1,13,Cash,Quarterly,1386,0.0,0,Low Value,27.45,27.45
767,57,Male,Gloves,Accessories,48,Nevada,M,Cyan,Winter,3.6,Yes,Next Day Air,1,1,13,PayPal,Monthly,672,0.0,0,Low Value,27.45,27.45
768,27,Male,Coat,Outerwear,77,Pennsylvania,M,Brown,Fall,2.5,Yes,Next Day Air,1,1,11,Cash,Annually,924,0.0,0,Low Value,23.53,23.53
769,64,Male,Backpack,Accessories,95,Illinois,XL,Red,Spring,2.6,Yes,Express,1,1,45,Venmo,Weekly,4370,0.0,0,Low Value,90.2,90.2
770,52,Male,Socks,Clothing,100,Delaware,M,Silver,Spring,4.3,Yes,Store Pickup,1,1,8,PayPal,Monthly,900,0.0,1,Low Value,17.65,17.65
771,19,Male,Sneakers,Footwear,54,Vermont,M,Gray,Spring,3.3,Yes,Express,1,1,8,Credit Card,Annually,486,0.0,0,Low Value,17.65,17.65
772,22,Male,Sweater,Clothing,68,Hawaii,L,Cyan,Fall,2.6,Yes,Next Day Air,1,1,34,Bank Transfer,Fortnightly,2380,0.0,0,Low Value,68.63,68.63
773,18,Male,Jeans,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,1,1,40,Debit Card,Bi-Weekly,902,0.0,0,Low Value,80.39,80.39
774,29,Male,Hat,Accessories,84,California,L,Indigo,Winter,2.6,Yes,Express,1,1,14,Debit Card,Bi-Weekly,1260,0.0,0,Low Value,29.41,29.41
775,42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Yes,Standard,1,1,11,Credit Card,Quarterly,552,0.0,0,Low Value,23.53,23.53
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.0,Yes,Store Pickup,1,1,8,PayPal,Monthly,477,0.0,0,Low Value,17.65,17.65
777,49,Male,Shirt,Clothing,60,Alabama,M,Maroon,Spring,5.0,Yes,Standard,1,1,8,Venmo,Every 3 Months,540,0.0,1,Low Value,17.65,17.65
778,55,Male,Socks,Clothing,32,Wyoming,XL,Silver,Spring,2.5,Yes,Express,1,1,37,Venmo,Weekly,1216,0.0,0,Low Value,74.51,74.51
779,29,Male,Socks,Clothing,50,Massachusetts,M,Yellow,Summer,2.9,Yes,Store Pickup,1,1,23,Debit Card,Annually,1200,0.0,0,Low Value,47.06,47.06
780,60,Male,Dress,Clothing,94,Utah,M,Blue,Spring,4.6,Yes,Express,1,1,38,Cash,Annually,3666,0.0,1,Low Value,76.47,76.47
781,34,Male,Shoes,Footwear,26,New York,M,Turquoise,Spring,3.6,Yes,Free Shipping,1,1,38,Cash,Quarterly,1014,0.0,0,Low Value,76.47,76.47
782,30,Male,Scarf,Accessories,44,Vermont,L,Indigo,Winter,3.0,Yes,Store Pickup,1,1,12,Credit Card,Fortnightly,572,0.0,0,Low Value,25.49,25.49
783,28,Male,Hoodie,Clothing,57,Hawaii,M,Green,Summer,4.5,Yes,Standard,1,1,15,Cash,Weekly,912,0.0,1,Low Value,31.37,31.37
784,63,Male,T-shirt,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Next Day Air,1,1,38,PayPal,Fortnightly,2535,0.0,1,Low Value,76.47,76.47
785,31,Male,Jeans,Clothing,72,Alabama,M,Peach,Winter,3.2,Yes,Store Pickup,1,1,41,Bank Transfer,Every 3 Months,3024,0.0,0,Low Value,82.35,82.35
786,46,Male,Shorts,Clothing,62,Louisiana,S,Purple,Spring,4.0,Yes,Next Day Air,1,1,37,PayPal,Fortnightly,2356,0.0,1,Low Value,74.51,74.51
787,70,Male,Hat,Accessories,21,Indiana,S,Teal,Winter,4.8,Yes,Express,1,1,16,Bank Transfer,Every 3 Months,357,0.0,1,Low Value,33.33,33.33
788,53,Male,Handbag,Accessories,85,Michigan,S,Green,Spring,3.7,Yes,Free Shipping,1,1,25,Venmo,Weekly,2210,0.0,0,Low Value,50.98,50.98
789,50,Male,Pants,Clothing,51,Rhode Island,XL,Yellow,Summer,3.8,Yes,Store Pickup,1,1,18,Bank Transfer,Quarterly,969,0.0,0,Low Value,37.25,37.25
790,33,Male,Handbag,Accessories,84,Idaho,S,Purple,Fall,2.7,Yes,Standard,1,1,4,Credit Card,Bi-Weekly,420,0.0,0,Low Value,9.8,9.8
791,22,Male,Sweater,Clothing,37,Louisiana,M,Indigo,Summer,4.9,Yes,Store Pickup,1,1,12,Bank Transfer,Quarterly,481,0.0,1,Low Value,25.49,25.49
792,50,Male,Scarf,Accessories,44,North Carolina,S,Magenta,Summer,3.1,Yes,2-Day Shipping,1,1,35,PayPal,Fortnightly,1584,0.0,0,Low Value,70.59,70.59
793,34,Male,Sneakers,Footwear,45,New Jersey,M,Violet,Spring,4.2,Yes,Next Day Air,1,1,45,Venmo,Weekly,2070,0.0,1,Low Value,90.2,90.2
794,24,Male,Pants,Clothing,35,Alabama,L,Maroon,Summer,3.8,Yes,Free Shipping,1,1,16,Credit Card,Monthly,595,0.0,0,Low Value,33.33,33.33
795,69,Male,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,Yes,Store Pickup,1,1,10,Debit Card,Fortnightly,550,0.0,1,Low Value,21.57,21.57
796,39,Male,Sandals,Footwear,26,New York,M,Beige,Summer,4.6,Yes,Store Pickup,1,1,34,Venmo,Annually,910,0.0,1,Low Value,68.63,68.63
797,42,Male,Socks,Clothing,78,Arizona,XL,Black,Fall,4.0,Yes,2-Day Shipping,1,1,43,Credit Card,Annually,3432,0.0,1,Low Value,86.27,86.27
798,42,Male,Coat,Outerwear,82,Maryland,M,Violet,Fall,4.0,Yes,2-Day Shipping,1,1,38,Debit Card,Weekly,3198,0.0,1,Low Value,76.47,76.47
799,29,Male,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,Yes,2-Day Shipping,1,1,48,PayPal,Every 3 Months,1911,0.0,0,Low Value,96.08,96.08
800,55,Male,Belt,Accessories,55,Nevada,L,Brown,Summer,3.8,Yes,Free Shipping,1,1,31,PayPal,Annually,1760,0.0,0,Low Value,62.75,62.75
801,32,Male,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,Yes,Free Shipping,1,1,20,Cash,Every 3 Months,420,0.0,0,Low Value,41.18,41.18
802,25,Male,Belt,Accessories,29,New Mexico,L,Blue,Fall,4.9,Yes,Express,1,1,12,Credit Card,Fortnightly,377,0.0,1,Low Value,25.49,25.49
803,38,Male,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,Yes,Next Day Air,1,1,2,Bank Transfer,Weekly,123,0.0,0,Low Value,5.88,5.88
804,32,Male,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,Yes,Express,1,1,30,Venmo,Every 3 Months,1178,0.0,0,Low Value,60.78,60.78
805,43,Male,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,Yes,Store Pickup,1,1,28,Venmo,Quarterly,1363,0.0,0,Low Value,56.86,56.86
806,41,Male,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,Yes,Next Day Air,1,1,40,Debit Card,Monthly,1230,0.0,0,Low Value,80.39,80.39
807,56,Male,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,Yes,Standard,1,1,46,PayPal,Quarterly,2632,0.0,0,Low Value,92.16,92.16
808,27,Male,T-shirt,Clothing,89,New York,S,Brown,Winter,3.3,Yes,Express,1,1,15,Credit Card,Weekly,1424,0.0,0,Low Value,31.37,31.37
809,46,Male,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,Yes,Next Day Air,1,1,38,Cash,Every 3 Months,3744,0.0,1,Low Value,76.47,76.47
810,48,Male,Boots,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Next Day Air,1,1,30,PayPal,Bi-Weekly,2511,0.0,1,Low Value,60.78,60.78
811,52,Male,Scarf,Accessories,83,South Dakota,S,Lavender,Fall,4.9,Yes,Store Pickup,1,1,32,Debit Card,Bi-Weekly,2739,0.0,1,Low Value,64.71,64.71
812,18,Male,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,Yes,Free Shipping,1,1,36,Venmo,Quarterly,1295,0.0,0,Low Value,72.55,72.55
813,64,Male,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,Yes,Standard,1,1,32,Credit Card,Weekly,1848,0.0,0,Low Value,64.71,64.71
814,54,Male,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,Yes,Store Pickup,1,1,14,Debit Card,Annually,675,0.0,0,Low Value,29.41,29.41
815,31,Male,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,Yes,Express,1,1,8,PayPal,Monthly,558,0.0,0,Low Value,17.65,17.65
816,30,Male,Hat,Accessories,84,West Virginia,L,Teal,Spring,3.0,Yes,Next Day Air,1,1,27,Venmo,Bi-Weekly,2352,0.0,0,Low Value,54.9,54.9
817,26,Male,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,Yes,Store Pickup,1,1,24,Debit Card,Monthly,600,0.0,0,Low Value,49.02,49.02
818,25,Male,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,Yes,Store Pickup,1,1,30,PayPal,Fortnightly,651,0.0,1,Low Value,60.78,60.78
819,59,Male,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,Yes,Store Pickup,1,1,34,Debit Card,Monthly,3185,0.0,1,Low Value,68.63,68.63
820,55,Male,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,Yes,Next Day Air,1,1,28,Debit Card,Quarterly,1044,0.0,1,Low Value,56.86,56.86
821,56,Male,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,Yes,2-Day Shipping,1,1,27,Debit Card,Monthly,1092,0.0,0,Low Value,54.9,54.9
822,62,Male,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,Yes,Standard,1,1,31,Credit Card,Bi-Weekly,1248,0.0,0,Low Value,62.75,62.75
823,35,Male,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,Yes,Standard,1,1,23,Bank Transfer,Annually,1416,0.0,0,Low Value,47.06,47.06
824,51,Male,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,Yes,Free Shipping,1,1,11,Credit Card,Quarterly,324,0.0,0,Low Value,23.53,23.53
825,61,Male,Blouse,Clothing,94,Georgia,M,White,Spring,3.0,Yes,Store Pickup,1,1,48,Cash,Quarterly,4606,0.0,0,Low Value,96.08,96.08
826,27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,1,1,17,Cash,Monthly,1692,0.0,0,Low Value,35.29,35.29
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,1,1,36,PayPal,Weekly,3478,0.0,0,Low Value,72.55,72.55
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,1,1,33,Bank Transfer,Fortnightly,1734,0.0,1,Low Value,66.67,66.67
829,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,1,1,27,PayPal,Bi-Weekly,1736,0.0,0,Low Value,54.9,54.9
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.8,Yes,2-Day Shipping,1,1,14,Credit Card,Fortnightly,855,0.0,0,Low Value,29.41,29.41
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Express,1,1,5,Credit Card,Annually,456,0.0,1,Low Value,11.76,11.76
832,66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Express,1,1,47,Cash,Every 3 Months,3024,0.0,1,Low Value,94.12,94.12
833,58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Express,1,1,28,Cash,Bi-Weekly,2320,0.0,0,Low Value,56.86,56.86
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,1,1,11,Credit Card,Annually,816,0.0,0,Low Value,23.53,23.53
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,1,1,18,Credit Card,Weekly,1691,0.0,0,Low Value,37.25,37.25
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,1,1,21,Debit Card,Weekly,572,0.0,0,Low Value,43.14,43.14
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,1,1,22,Cash,Bi-Weekly,2070,0.0,0,Low Value,45.1,45.1
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,1,1,33,Cash,Every 3 Months,952,0.0,1,Low Value,66.67,66.67
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Express,1,1,49,Credit Card,Annually,1450,0.0,1,Low Value,98.04,98.04
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,1,1,10,Debit Card,Every 3 Months,341,0.0,0,Low Value,21.57,21.57
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,1,1,18,PayPal,Weekly,456,0.0,1,Low Value,37.25,37.25
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,1,1,28,PayPal,Fortnightly,2552,0.0,0,Low Value,56.86,56.86
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Express,1,1,25,PayPal,Weekly,2262,0.0,0,Low Value,50.98,50.98
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,1,1,6,PayPal,Weekly,560,0.0,0,Low Value,13.73,13.73
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,1,1,44,Venmo,Bi-Weekly,2160,0.0,1,Low Value,88.24,88.24
846,31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,1,1,30,Venmo,Monthly,651,0.0,0,Low Value,60.78,60.78
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Express,1,1,42,Debit Card,Quarterly,3096,0.0,0,Low Value,84.31,84.31
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Standard,1,1,30,PayPal,Monthly,1364,0.0,1,Low Value,60.78,60.78
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,1,1,33,Credit Card,Bi-Weekly,2482,0.0,0,Low Value,66.67,66.67
850,23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Express,1,1,24,PayPal,Quarterly,1525,0.0,1,Low Value,49.02,49.02
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,1,1,13,Venmo,Monthly,280,0.0,0,Low Value,27.45,27.45
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Express,1,1,19,Debit Card,Monthly,1720,0.0,0,Low Value,39.22,39.22
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,1,1,23,Debit Card,Every 3 Months,1440,0.0,1,Low Value,47.06,47.06
854,62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,Free Shipping,1,1,35,Cash,Monthly,1548,0.0,1,Low Value,70.59,70.59
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Free Shipping,1,1,22,Venmo,Monthly,1012,0.0,1,Low Value,45.1,45.1
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,2-Day Shipping,1,1,14,Credit Card,Quarterly,1140,0.0,0,Low Value,29.41,29.41
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,1,1,47,Debit Card,Fortnightly,1584,0.0,0,Low Value,94.12,94.12
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Standard,1,1,50,Debit Card,Every 3 Months,3060,0.0,0,Low Value,100.0,100.0
859,19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,1,1,33,PayPal,Weekly,884,0.0,0,Low Value,66.67,66.67
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Next Day Air,1,1,7,Debit Card,Monthly,584,0.0,1,Low Value,15.69,15.69
861,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,1,1,3,Cash,Monthly,348,0.0,1,Low Value,7.84,7.84
862,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.8,Yes,2-Day Shipping,1,1,35,Credit Card,Every 3 Months,3600,0.0,0,Low Value,70.59,70.59
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,1,1,13,PayPal,Fortnightly,1176,0.0,1,Low Value,27.45,27.45
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Standard,1,1,42,PayPal,Fortnightly,1763,0.0,0,Low Value,84.31,84.31
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,1,1,5,PayPal,Annually,354,0.0,0,Low Value,11.76,11.76
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,1,1,23,Venmo,Annually,624,0.0,1,Low Value,47.06,47.06
867,67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,1,1,11,PayPal,Bi-Weekly,828,0.0,0,Low Value,23.53,23.53
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,1,1,23,Bank Transfer,Fortnightly,480,0.0,0,Low Value,47.06,47.06
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,1,1,2,Credit Card,Every 3 Months,249,0.0,0,Low Value,5.88,5.88
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,1,1,33,PayPal,Weekly,1836,0.0,0,Low Value,66.67,66.67
871,66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Standard,1,1,6,Bank Transfer,Bi-Weekly,462,0.0,0,Low Value,13.73,13.73
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,1,1,45,Debit Card,Quarterly,1932,0.0,0,Low Value,90.2,90.2
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,1,1,25,Cash,Quarterly,858,0.0,0,Low Value,50.98,50.98
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,1,1,24,Venmo,Quarterly,1925,0.0,1,Low Value,49.02,49.02
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,1,1,10,Venmo,Every 3 Months,715,0.0,1,Low Value,21.57,21.57
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,1,1,7,Bank Transfer,Every 3 Months,312,0.0,1,Low Value,15.69,15.69
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,1,1,1,Debit Card,Weekly,102,0.0,0,Low Value,3.92,3.92
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,1,1,45,Venmo,Every 3 Months,2990,0.0,1,Low Value,90.2,90.2
879,23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Express,1,1,37,Debit Card,Weekly,3382,0.0,1,Low Value,74.51,74.51
880,62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,1,1,14,PayPal,Quarterly,1140,0.0,1,Low Value,29.41,29.41
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Express,1,1,25,Debit Card,Monthly,1950,0.0,0,Low Value,50.98,50.98
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,1,1,18,Venmo,Annually,1159,0.0,0,Low Value,37.25,37.25
883,50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,1,1,37,Cash,Every 3 Months,1330,0.0,0,Low Value,74.51,74.51
884,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,1,1,30,Bank Transfer,Monthly,1147,0.0,1,Low Value,60.78,60.78
885,67,Male,Skirt,Clothing,91,Hawaii,L,Yellow,Winter,4.1,Yes,Express,1,1,34,Bank Transfer,Weekly,3185,0.0,1,Low Value,68.63,68.63
886,41,Male,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,Yes,Free Shipping,1,1,49,Debit Card,Every 3 Months,4950,0.0,1,Low Value,98.04,98.04
887,19,Male,Shorts,Clothing,54,Utah,S,Brown,Summer,3.6,Yes,Express,1,1,48,Bank Transfer,Monthly,2646,0.0,0,Low Value,96.08,96.08
888,70,Male,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,1,1,33,PayPal,Fortnightly,1598,0.0,0,Low Value,66.67,66.67
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.8,Yes,Express,1,1,44,Cash,Annually,3465,0.0,0,Low Value,88.24,88.24
890,59,Male,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,Yes,Free Shipping,1,1,50,Venmo,Weekly,4284,0.0,0,Low Value,100.0,100.0
891,52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,2-Day Shipping,1,1,47,Credit Card,Monthly,2448,0.0,1,Low Value,94.12,94.12
892,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,1,1,24,PayPal,Every 3 Months,650,0.0,0,Low Value,49.02,49.02
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Free Shipping,1,1,43,Debit Card,Monthly,2816,0.0,0,Low Value,86.27,86.27
894,33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Express,1,1,14,Venmo,Monthly,765,0.0,1,Low Value,29.41,29.41
895,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Free Shipping,1,1,3,Debit Card,Quarterly,240,0.0,0,Low Value,7.84,7.84
896,40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Next Day Air,1,1,33,Debit Card,Quarterly,2346,0.0,1,Low Value,66.67,66.67
897,69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Express,1,1,38,Cash,Fortnightly,1131,0.0,1,Low Value,76.47,76.47
898,29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,Express,1,1,46,Venmo,Weekly,4277,0.0,0,Low Value,92.16,92.16
899,54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,2-Day Shipping,1,1,19,Bank Transfer,Every 3 Months,1400,0.0,0,Low Value,39.22,39.22
900,65,Male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Standard,1,1,20,PayPal,Annually,1218,0.0,1,Low Value,41.18,41.18
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Free Shipping,1,1,42,Bank Transfer,Quarterly,4214,0.0,0,Low Value,84.31,84.31
902,60,Male,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,2-Day Shipping,1,1,34,Cash,Monthly,2380,0.0,1,Low Value,68.63,68.63
903,43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Next Day Air,1,1,5,Cash,Monthly,264,0.0,0,Low Value,11.76,11.76
904,44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Express,1,1,3,PayPal,Quarterly,180,0.0,0,Low Value,7.84,7.84
905,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,1,1,46,PayPal,Every 3 Months,4653,0.0,0,Low Value,92.16,92.16
906,46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Standard,1,1,16,Venmo,Annually,1156,0.0,0,Low Value,33.33,33.33
907,41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Standard,1,1,21,Debit Card,Bi-Weekly,1232,0.0,1,Low Value,43.14,43.14
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Express,1,1,34,Credit Card,Bi-Weekly,1505,0.0,1,Low Value,68.63,68.63
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,1,1,9,PayPal,Every 3 Months,990,0.0,0,Low Value,19.61,19.61
910,61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Express,1,1,36,PayPal,Weekly,2072,0.0,0,Low Value,72.55,72.55
